Ticker,MeanReturn,Volatility,Trend,MaxDrawdown,LogAvgVolume
ASPN,0.0014410228587659665,0.03386028623346161,0.0007171375407770643,-0.7018518544682423,10.844434160642423
ASPU,0.000531252093125728,0.03743011483680392,-0.0010598071331002876,-0.6085060104361296,10.904587214599404
ASR,0.00014490564301339524,0.018627302998633362,-0.0002568357803608011,-0.3735425590689597,10.95387473107939
ASRT,-0.0022323945807779678,0.05587159242199266,-0.004282979574306204,-0.9249732053801543,14.03729669218195
ASTE,-0.0003518938349025815,0.027325326739389862,-0.0015252522820734511,-0.5898273376309051,12.092724748905434
ASUR,-0.00035760464943887396,0.04028245448957354,-0.0019513725498037095,-0.7696747119888473,12.450391623283032
ASX,-8.153434394414008e-05,0.022832927803031422,-0.0006914880491889956,-0.5412844105499126,13.4312066527594
ASYS,-0.00030790814463939293,0.030753858680326346,-0.0008344061445294143,-0.6455584652268281,11.714567181699614
ATEC,0.002686414582230757,0.03887111569456578,0.001312725871296016,-0.7076167058895478,12.478406190188206
ATEN,-6.313553191186904e-06,0.021553263462731342,0.00017157606840436165,-0.28129030043079006,12.84790562011006
ATGE,-0.00021968429825517486,0.019733044150902643,-0.0005436029586981763,-0.48933973794944935,13.026699907765112
ATI,-0.00014755565828240797,0.02371705502265273,-0.0005810038308248942,-0.4205576172404324,14.278406110576757
ATKR,0.0014828432889640367,0.02234482555438911,0.0010469258197327912,-0.379432640902671,12.960681440531298
ATLC,0.003866370388713066,0.05116548823109679,0.0029979708821824473,-0.3568375852843157,10.515859231315249
ATNI,0.0002979692785311698,0.025190548560485866,-0.00011861100730268682,-0.40896202413762095,11.111304935122188
ATO,0.0005960709161206102,0.009974598710215015,0.000676671105817645,-0.10221103687382224,13.484224025666157
ATOM,0.000609901061863784,0.04885367211418301,-0.0012395836701435859,-0.6493688695829661,11.037784303323235
ATR,0.0006319225420972134,0.011481506599242146,0.0006403080787618328,-0.20434048971486493,12.507029558548739
ATRI,0.0005156311890377095,0.016233143260116864,0.0007612269679020786,-0.25728155339805825,9.243560359431777
ATRO,-0.00016289377644815471,0.02545968636637607,-0.00016150682355351895,-0.40995476304214334,12.16131235398475
ATSG,0.0002473236638517682,0.02216367253701989,-7.589981772749985e-05,-0.353158462272545,12.896879131544315
AU,0.0018402107019739285,0.02611054950746816,0.002001210206893988,-0.3895993071755011,15.039721459601775
AUDC,0.00282148390691959,0.027409607019304456,0.002573250962949253,-0.2622568668630618,12.09724248828634
AVA,-8.602231255140652e-05,0.009895883698420165,-0.0003210326809985392,-0.24399924181900282,13.186193159622734
AVAV,0.0006254101969401755,0.027891033132054325,2.705621597977026e-05,-0.5865809884124632,12.575707305063219
AVB,0.0003883106544246649,0.010309425139403354,0.0006579148017461341,-0.13437201356546652,13.368298583812779
AVD,0.0002200677106164636,0.022533224511872268,-0.0009149044542998776,-0.463312369559548,11.541169017117976
AVGO,0.0005482848131914188,0.020527952903860686,0.0005674859794524368,-0.2563998424971443,15.03514076105555
AVNS,-0.0003831233803785784,0.024158050051102907,-0.0009386872576872446,-0.5610461291141364,12.800690371068919
AVNW,0.00011946093437758656,0.023205390290671837,-0.0005802410498426362,-0.3429333496093749,9.508012585129814
AVXL,0.0008093908597382981,0.05074220518727982,2.499839517634471e-05,-0.7065727857183473,12.922512064733816
AVY,0.0003471672682022903,0.014363223400204201,0.0002181554297641499,-0.3170035808029558,13.370798701930527
AWI,0.0009511743610784966,0.014584103839510087,0.0012189629028139365,-0.2364265457291345,12.985516539634126
AWK,0.0006965985258600445,0.010581496869755326,0.0010233345025945563,-0.1461607993357939,13.757002227900834
AWR,0.0009341154067090819,0.012536815029039293,0.0011620655572652302,-0.15323802343886003,12.309169195778662
AWRE,-0.00029629569721682434,0.02301573616944425,-0.0007800588606535836,-0.4267241029372245,9.347315653645069
AX,0.000212302642692432,0.02031298165042686,-0.0008433022443016456,-0.45554314366926874,13.053224668813911
AXGN,-6.001595102960746e-05,0.03967697642463992,-0.002385007495686352,-0.8,13.125216571561603
AXL,-0.0003812875092798228,0.03391436070621054,-0.0014606053477945202,-0.6932108125538785,14.558423005087556
AXS,0.00045128806969241134,0.012509945762920431,0.00032364312759544737,-0.1836326895703751,13.386134216030102
AXSM,0.008870789597012431,0.094133819290746,0.006533833065465095,-0.6428571367750362,13.685288430623192
AXTA,1.320937280952083e-05,0.01545704088673893,-0.0001976882995552596,-0.3381950535512328,14.585697933990193
AYI,-0.00027463937308727594,0.022283977733214798,-0.00018444376872769186,-0.43035586342787846,13.249114440328128
AZN,0.0007675579664416464,0.013000971928036589,0.0006110126743387881,-0.1446131539472553,15.21145153228465
AZO,0.0010757153083581139,0.015245363812098933,0.0013880088266049252,-0.25234956053845725,12.647358334678575
AZPN,0.0013811665249513494,0.019065441129438754,0.0010032827547952299,-0.3659359366294505,13.0606926944917
